date_of_order,title,amount,government_departments,joint_signatures,corporate_number
2019-12-09T00:00:00+09:00,令和元年度新エネルギー等の導入促進のための広報等事業（地方公共団体を中心とした地域の再生可能エネルギー推進事業（太陽光発電））,4235030,資源エネルギー庁,"一般社団法人日本太陽光発電検査技術協会,三重県",6000020242021
2020-04-30T00:00:00+09:00,令和２年度補正産業保安高度化推進事業（電気保安のスマート化・高度化に向けた基礎調査）,35750000,経済産業省,,6010001030403
2020-06-30T00:00:00+09:00,令和２年度重要技術管理体制強化事業（重要産業技術基盤調査）,43959300,経済産業省,,6010001030403
2019-10-11T00:00:00+09:00,令和元年度燃料安定供給対策に関する調査事業（製油所の競争力に係る技術動向に関する調査）,159500000,資源エネルギー庁,,6010405009489
2020-03-06T00:00:00+09:00,机外１６件,3983100,経済産業省,,6010601022080
2020-04-01T00:00:00+09:00,令和２年度商業動態統計調査実施業務,343200000,経済産業省,,6012701004917
2020-07-29T00:00:00+09:00,ＮＥＤＯ先導研究プログラムエネルギー・環境新技術先導研究プログラム高効率エタノール直接合成触媒プロセスの開発,1936000,国立研究開発法人新エネルギー・産業技術総合開発機構,,6020001130689
2020-04-01T00:00:00+09:00,特許料等手数料に関するダイレクト方式納付の取扱業務　一式,11,特許庁,,6120001076393
2020-04-01T00:00:00+09:00,令和２年度重要技術管理体制強化事業（原産地証明関連対策事業）,15400000,経済産業省,,7010002016029
2020-07-29T00:00:00+09:00,ＮＥＤＯ先導研究プログラムエネルギー・環境新技術先導研究プログラム合成ガスからのバイオケミカル原料製造技術の開発,4682700,国立研究開発法人新エネルギー・産業技術総合開発機構,,7010005005425
2020-07-31T00:00:00+09:00,カーボンリサイクル実現を加速するバイオ由来製品生産技術の開発カーボンリサイクル実現を加速するバイオ由来製品生産技術の開発データ駆動型統合バイオ生産マネジメントシステム（Ｄａｔａ－ｄｒｉｖｅｎ　ｉＢＭＳ）の研究開発,56619200,国立研究開発法人新エネルギー・産業技術総合開発機構,,7010005005425
2020-04-22T00:00:00+09:00,令和２年度「高度な自動走行・ＭａａＳ等の社会実装に向けた研究開発・実証事業（自動走行車等を活用した新しいモビリティサービス実証事業）」,999929480,経済産業省,,7010005005425
2020-06-12T00:00:00+09:00,令和２年度重要技術管理体制強化事業（リバース・エンジニアリング対策事業）,179537318,経済産業省,,7010005018591
2020-04-08T00:00:00+09:00,令和２年度新エネルギー等の保安規制高度化事業（保安ネットの運用開始に伴う産業保安・製品安全法令のデータ基盤構築検討調査）,49993460,経済産業省,,7010401001556
2020-04-01T00:00:00+09:00,商標拒絶審決証拠の収集等業務　約３６０件,20766240,特許庁,,7010401011646
2020-04-30T00:00:00+09:00,令和２年度外資系企業動向調査,23966030,経済産業省,,7010401018377
2020-04-01T00:00:00+09:00,年金領収書等仕分け・発送業務　９７９，３２５件（予定）,2369966,特許庁,,7010401020886
2020-04-01T00:00:00+09:00,ＮＮＡのＨＰ利用及びＴｈｅ　Ｄａｉｌｙ　ＮＮＡ　の購読,3896640,経済産業省,,7010401021950
2020-04-01T00:00:00+09:00,令和２年度複合機の保守及び消耗品（用紙を除く。）の供給,1,経済産業省,"株式会社ＪＥＣＣ",7010401022916
2020-04-01T00:00:00+09:00,特許庁庁舎改修工事に伴う経済産業省基盤情報システムサービス用機器の移設作業　一式,118140000,特許庁,,7010401022916
2020-04-01T00:00:00+09:00,令和２年度地域経済産業活性化対策委託費（６次産業化等へ向けた事業者間マッチング等支援事業）,397945000,経済産業省,,7011001029649
2020-04-06T00:00:00+09:00,次期産業標準策定システム更改に係る支援業務,32670000,経済産業省,,7011001106943
2020-04-01T00:00:00+09:00,令和２年度タクシー供給に関する請負契約,0,経済産業省,,7013305000491
2020-04-01T00:00:00+09:00,特許料等手数料に関するダイレクト方式納付の取扱業務　一式,11,特許庁,,7020001008645
2020-04-01T00:00:00+09:00,特許料等手数料に関するダイレクト方式納付の取扱業務　一式,11,特許庁,,7310001000829
2020-07-31T00:00:00+09:00,超臨界地熱発電技術研究開発超臨界地熱貯留層のモデリング技術手法開発超臨界地熱貯留層ＴＨＭＣシミュレータの技術開発,6596800,国立研究開発法人新エネルギー・産業技術総合開発機構,,7370005002147
2020-07-30T00:00:00+09:00,ＮＥＤＯ先導研究プログラム新産業創出新技術先導研究プログラム５Ｇ移動通信と次世代パワーエレクトロニクスの高性能化を支える高周波磁性材料の開発,5142500,国立研究開発法人新エネルギー・産業技術総合開発機構,,8010001013769
2020-04-01T00:00:00+09:00,電子計算機記録データの保管及び搬出・搬入　一式,8338407,特許庁,,8010001034947
2020-03-13T00:00:00+09:00,中性紙保存箱の購入,2684000,特許庁,,8010001036398
2020-08-26T00:00:00+09:00,労働者派遣業務（２０２０年９月契約開始分【高度事務派遣】その２）,9791959,情報処理推進機構,,8010001076758
2020-04-01T00:00:00+09:00,商標審査支援システムの運用・保守等に係る労働者派遣　２名,20715749,特許庁,,8010001098182
2020-04-01T00:00:00+09:00,特許料等手数料に関するダイレクト方式納付の取扱業務　一式,11,特許庁,,8430001022711
2020-07-17T00:00:00+09:00,令和２年度国内における温室効果ガス排出削減・吸収量認証制度の実施委託費（Ｊ－クレジット活用促進支援委託事業）,24101000,経済産業省／環境省,,9010001027685
2020-06-18T00:00:00+09:00,令和２年度産業標準化推進事業委託費（戦略的国際標準化加速事業：ルール形成戦略に関する調査研究（製品含有化学物質の情報伝達方式に関する調査研究））,9949016,経済産業省,,9010001027685
2020-04-01T00:00:00+09:00,令和２年度経済産業省総合庁舎の管理・運営業務（国庫債務負担行為に係るもの）,3616112170,経済産業省,"株式会社日立システムズ,株式会社富士植木,テイケイ株式会社",9010001122288
2020-04-01T00:00:00+09:00,令和２年度技術協力活用型・新興国市場開拓事業（制度・事業環境整備事業）,960986000,経済産業省,,9010005018986
2020-06-24T00:00:00+09:00,令和２年度技術協力活用型・新興国市場開拓事業（制度・事業環境整備事業（タイ版スマートものづくり応援隊創設支援事業））,50000000,経済産業省,"一般社団法人日・タイ経済協力協会，一般財団法人海外産業人材育成協会",9010005018986
2020-04-01T00:00:00+09:00,令和２年度省エネルギー等に関する国際標準の獲得・普及促進事業委託費（我が国の国際標準化戦略を強化するため体制構築）,161094000,経済産業省,,9010405010460
2020-07-10T00:00:00+09:00,電子出願受付サーバ一式の更改に係るハードウェア等賃貸借及び保守等業務　一式,3962711682,特許庁,,9010601021385
2020-06-24T00:00:00+09:00,令和２年度電力設備電磁界情報調査提供事業,19798900,経済産業省,,9011005003367
2019-12-09T00:00:00+09:00,令和元年度新エネルギー等の導入促進のための広報等事業（地方公共団体を中心とした地域の再生可能エネルギー推進事業（太陽光発電））,4235030,資源エネルギー庁,"四日市市,三重県",9130005015261
2020-04-01T00:00:00+09:00,特許料等手数料に関するダイレクト方式納付の取扱業務　一式,11,特許庁,,9300001000183
2020-04-01T00:00:00+09:00,令和２年度重要技術管理体制強化事業（マイクロエレクトロニクスに係る産業基盤実態等調査）,26400000,経済産業省,,9700150072561
2020-08-07T00:00:00+09:00,「ゼロカーボン・スチール」の実現に向けた技術開発,63190800,国立研究開発法人新エネルギー・産業技術総合開発機構,,1010001008668
2020-02-14T00:00:00+09:00,公電各省配付システム用プリンタ機器　一式,6615840,経済産業省,,1010001110829
2020-07-15T00:00:00+09:00,戦略的イノベーション創造プログラム（ＳＩＰ）第２期／ビッグデータ・ＡＩを活用したサイバー空間基盤技術ヒューマン・インタラクション基盤技術等に関する国際ベンチマーク調査,19800000,国立研究開発法人新エネルギー・産業技術総合開発機構,,1010001143390
2020-05-25T00:00:00+09:00,令和２年度産業保安等技術基準策定研究開発等事業（産業保安表彰等）,23100000,経済産業省,,1010001143390
2020-05-14T00:00:00+09:00,令和２年度流通・物流の効率化・付加価値創出に係る基盤構築事業（自動走行ロボットを活用した配送の実現に向けた調査）,14520000,経済産業省,,1010001143390
2020-07-17T00:00:00+09:00,情報収集費ロボット導入を推進するためのサービス展開等に係る調査・検討,19983700,国立研究開発法人新エネルギー・産業技術総合開発機構,,1010401000530
2020-07-14T00:00:00+09:00,令和２年度規制改革推進のための国際連携事業（ＡＩの利活用及び開発に影響を与える政策ツールに関する動向調査）,22000000,経済産業省,,1010401023102
2020-04-01T00:00:00+09:00,令和２年度化審法低生産量・少量新規化学物質審査システム及び申出システムに関する障害等対応業務,3273600,経済産業省,,1011001014417
2020-07-21T00:00:00+09:00,次世代人工知能・ロボットの中核となるインテグレート技術開発人工知能技術の適用領域を広げる研究開発自動機械学習による人工知能技術の導入加速に関する研究開発,15600000,国立研究開発法人新エネルギー・産業技術総合開発機構,,1012805001385
2020-04-01T00:00:00+09:00,産業標準策定システム改修業務役務請負,15273500,経済産業省,,1020001028459
2020-08-19T00:00:00+09:00,ポスト５Ｇ情報通信システム基盤強化研究開発事業ポスト５Ｇ情報通信システムの開発テラビット級光伝送用ＤＳＰ実装基盤技術の研究開発,29913400,国立研究開発法人新エネルギー・産業技術総合開発機構,,1020001071491
2020-08-20T00:00:00+09:00,アニーリングマシン利用環境（２０２０年度用その２）,1795200,情報処理推進機構,,1020001071491
2020-04-01T00:00:00+09:00,経済産業省基盤情報システムサービス（クライアント基盤（セキュアＰＣ）サービスの機能追加等）,199002588,経済産業省,"日本電気株式会社",2010001033475
2020-04-01T00:00:00+09:00,令和２年度ＩＴコンシェルジュ（ツール活用・開発支援）業務役務請負,11880000,経済産業省,,2010001084295
2020-02-03T00:00:00+09:00,回転椅子の購入　１９０脚,14065700,特許庁,,2010401015610
2020-04-01T00:00:00+09:00,経済産業研修所で使用する電気,303,経済産業省,,2010701025128
2020-07-03T00:00:00+09:00,４００ＫＶＡ無停電電源装置及び非常用自家発電機の点検整備,75790000,特許庁,,2011101014084
2020-08-11T00:00:00+09:00,カーボンリサイクル実現を加速するバイオ由来製品生産技術の開発／カーボンリサイクル実現を加速するバイオ由来製品生産技術の開発／データ駆動型統合バイオ生産マネジメントシステム（Ｄａｔａ－ｄｒｉｖｅｎｉＢＭＳ）の研究開発,7000400,国立研究開発法人新エネルギー・産業技術総合開発機構,,2130005012678
2020-07-30T00:00:00+09:00,ＮＥＤＯ先導研究プログラムエネルギー・環境新技術先導研究プログラム金属ナトリウム分散体によるカルボン酸の合成技術の研究開発,12347000,国立研究開発法人新エネルギー・産業技術総合開発機構,,2260005002575
2020-08-19T00:00:00+09:00,再生可能エネルギーの大量導入に向けた次世代電力ネットワーク安定化技術開発分散型エネルギーリソースの更なる活用に向けたフィージビリティスタディ,5445000,国立研究開発法人新エネルギー・産業技術総合開発機構,,3010001166927
2020-06-22T00:00:00+09:00,令和２年度新興国等におけるエネルギー使用合理化等に資する事業（新エネルギー人材育成事業）,177380437,資源エネルギー庁,,3010005018926
2020-07-29T00:00:00+09:00,令和２年度エネルギー需給に関する統計整備等のための調査（総合エネルギー関係の整備及び分析に関する調査）,28144218,資源エネルギー庁,,3010005018926
2019-10-08T00:00:00+09:00,令和元年度エネルギー需給構造高度化対策に関する調査等事業（国内外のエネルギー動向に関する調査・分析）,6050000,資源エネルギー庁,,3010005018926
2019-10-11T00:00:00+09:00,令和元年度燃料安定供給対策に関する調査事業（石油ガス国際市場調査）,15286959,資源エネルギー庁,,3010005018926
2020-04-01T00:00:00+09:00,令和２年度エネルギー需給構造高度化対策に関する調査等事業（省エネ法に基づく定期報告書等のデータ公開のあり方に関する検討・検証事業）,84700000,資源エネルギー庁,,3010401026805
2020-04-01T00:00:00+09:00,令和２年度固定価格買取制度等の効率的・安定的な運用のための業務（１０ｋＷ以上５０ｋＷ未満太陽光発電設備の認定申請に係る代行申請及び賦課金の特例に係る負荷動向分析業務等並びにそれらの関連業務）,1047842600,資源エネルギー庁,,3010405007512
2020-04-01T00:00:00+09:00,令和２年度固定価格買取制度等の効率的・安定的な運用のための業務（１０ｋＷ未満太陽光発電設備の認定申請等に係る代行申請等及び再生可能エネルギー発電設備移行認定にかかる手続代行並びにそれらに係る関連業務）,283803733,資源エネルギー庁,,3010405007512
2020-07-28T00:00:00+09:00,ＮＥＤＯ先導研究プログラムエネルギー・環境新技術先導研究プログラム高性能な大容量スクロール圧縮機の研究開発,20000000,国立研究開発法人新エネルギー・産業技術総合開発機構,,3120005012802
2020-07-29T00:00:00+09:00,ＮＥＤＯ先導研究プログラムエネルギー・環境新技術先導研究プログラム吸着式ＣＯ２分離回収におけるＬＮＧ未利用冷熱の活用,12017000,国立研究開発法人新エネルギー・産業技術総合開発機構,,3180005006071
2020-07-30T00:00:00+09:00,ＮＥＤＯ先導研究プログラムエネルギー・環境新技術先導研究プログラム二酸化炭素循環型地熱発電システムの開発,6210000,国立研究開発法人新エネルギー・産業技術総合開発機構,,3290005003743
2020-04-01T00:00:00+09:00,新聞記事組織内使用契約（日刊工業新聞）,2105400,経済産業省,,4010001025355
2020-08-07T00:00:00+09:00,カーボンリサイクル実現を加速するバイオ由来製品生産技術の開発カーボンリサイクル実現を加速するバイオ由来製品生産技術の開発データ駆動型統合バイオ生産マネジメントシステム（Ｄａｔａ－ｄｒｉｖｅｎｉＢＭＳ）の研究開発,7005900,国立研究開発法人新エネルギー・産業技術総合開発機構,,4010001034760
2020-04-01T00:00:00+09:00,令和２年度　経済産業省英語版ウェブサイト掲載用資料の和文英訳,3762,経済産業省,,4010401004009
2020-04-01T00:00:00+09:00,ＭＥＴＩ　Ｊｏｕｒｎａｌの記事の英訳・編集及び発信業務,32736000,経済産業省,,4010401014420
2020-04-01T00:00:00+09:00,令和２年度国内石油天然ガスに係る地質調査・メタンハイドレートの研究開発等事業（メタンハイドレートの研究開発）,10920000000,資源エネルギー庁,"日本メタンハイドレート調査株式会社,国立研究開発法人産業技術総合研究所",4010405009573
2020-07-28T00:00:00+09:00,航空機用先進システム実用化プロジェクト次世代電動推進システム研究開発電動ハイブリッドシステム,413569300,国立研究開発法人新エネルギー・産業技術総合開発機構,,4010601031604
2020-07-27T00:00:00+09:00,令和２年度エネルギー需給構造高度化対策に関する調査等事業（今後の次世代電力ネットワーク及びネットワークビジネスの在り方に関する調査）,22732600,資源エネルギー庁,,4010701026082
2020-08-28T00:00:00+09:00,２０２０年度独立行政法人等に対するマネジメント監査の実施支援及び助言業務（その６）,8349000,情報処理推進機構,,4020001070103
2020-08-04T00:00:00+09:00,カーボンリサイクル実現を加速するバイオ由来製品生産技術の開発カーボンリサイクル実現を加速するバイオ由来製品生産技術の開発データベース空間からの新規酵素リソースの創出,2420000,国立研究開発法人新エネルギー・産業技術総合開発機構,,4120001049021
2020-07-30T00:00:00+09:00,ＮＥＤＯ先導研究プログラムエネルギー・環境新技術先導研究プログラム金属ナトリウム分散体によるカルボン酸の合成技術の研究開発,19456800,国立研究開発法人新エネルギー・産業技術総合開発機構,,4140001008256
2020-07-28T00:00:00+09:00,ＮＥＤＯ先導研究プログラム新産業創出新技術先導研究プログラムデジタル駆動化学による機能性化学品製造プロセスの新基盤構築―高速遷移状態解析による合成経路探索と実証―,4743000,国立研究開発法人新エネルギー・産業技術総合開発機構,,5010005007398
2020-04-01T00:00:00+09:00,岡崎研究所コンテンツアナリシスの購読,3771420,経済産業省,,5010005018024
2020-04-01T00:00:00+09:00,令和２年度洋書定期購読（Ｔｈｅ　Ｎｅｗ　Ｙｏｒｋ　Ｔｉｍｅｓ：Ｗｅｅｋｄａｙ　Ｅｄｉｔｉｏｎ（Ｅａｓｔｅｒｎ）外３件）の購入,3879576,経済産業省,,5010401006994
2020-04-01T00:00:00+09:00,事務用消耗品の購入,120387867,経済産業省,,5010401017488
2020-03-03T00:00:00+09:00,令和元年度商取引・サービスの適正化に係る事業（新型コロナウィルス感染症対策にかかる消費者衛生用品購買動向調査）,4476182,経済産業省,,5010401143788
2020-08-26T00:00:00+09:00,次世代火力発電等技術開発次世代火力発電基盤技術開発石炭火力の負荷変動対応技術開発／ボイラクリープ疲労損傷の高精度余寿命診断技術開発,96600000,国立研究開発法人新エネルギー・産業技術総合開発機構,,5011105000945
2020-07-31T00:00:00+09:00,ＩｏＴ社会実現のための革新的センシング技術開発革新的センシング技術開発高速・高ＳＮＲ撮像素子による流体濃度分布その場計測デバイスの開発,39864000,国立研究開発法人新エネルギー・産業技術総合開発機構,,5120001046991
2020-08-26T00:00:00+09:00,次世代火力発電等技術開発次世代火力発電基盤技術開発石炭火力の負荷変動対応技術開発／ボイラクリープ疲労損傷の高精度余寿命診断技術開発,35997000,国立研究開発法人新エネルギー・産業技術総合開発機構,,5120005020803
2020-05-15T00:00:00+09:00,令和２年度エネルギー需給構造高度化対策に関する調査等事業（トップランナー制度の見直しに向けた調査等）,34650000,資源エネルギー庁,,6010001030403
2020-08-06T00:00:00+09:00,戦略策定調査事業再生可能エネルギー導入可能性に関する調査,17999300,国立研究開発法人新エネルギー・産業技術総合開発機構,,6010001030403
2019-10-31T00:00:00+09:00,令和元年度原子力の利用状況等に関する調査（国内外の原子力産業に関する調査）,50050000,資源エネルギー庁,,6010001030403
2020-07-03T00:00:00+09:00,令和２年度地球温暖化・資源循環対策等に資する調査委託費（再生プラスチック材料の仕様表記システムに関する実用化検討調査）,9350000,経済産業省,,6010001030403
2020-04-01T00:00:00+09:00,令和２年度低レベル放射性廃棄物の処分に関する技術開発事業（地下空洞型処分調査技術高度化開発）,179999809,資源エネルギー庁,"東電設計株式会社",6010005014757
2020-04-01T00:00:00+09:00,令和２年度高レベル放射性廃棄物等の地層処分に関する技術開発事業（沿岸部処分システム高度化開発）,550000000,資源エネルギー庁,"一般財団法人電力中央研究所,国立研究開発法人産業技術総合研究所",6010005014757
2019-10-16T00:00:00+09:00,令和元年度エネルギー需給に関する統計整備等のための調査（令和２年経済産業省特定業種石油等消費統計調査）（国庫債務負担行為に係るもの）,21116343,資源エネルギー庁,,6010005018626
2020-04-01T00:00:00+09:00,通信衛星を利用するＣＮＮ放送受信　一式,10560000,特許庁,,6010401022487
2020-04-01T00:00:00+09:00,令和２年度経済産業省総合庁舎の管理・運営業務（国庫債務負担行為に係るもの）,3616112170,経済産業省,"株式会社ダイケンビルサービス,株式会社富士植木,テイケイ株式会社",6010701025710
2020-04-02T00:00:00+09:00,令和２年度皮革産業振興対策調査等（日本製革製履物の海外ＰＲ等のための海外見本市出展）,66000000,経済産業省,,6011001042090
2020-04-01T00:00:00+09:00,資源エネルギー庁が開催する会議等における議事録作成作業（速記・反訳）,18150,資源エネルギー庁,,6011101004370
